city_name,city_name_normalized,station_count,primary_station,primary_uic_code,centroid_latitude,centroid_longitude,all_stations
Arles,arles,1,Arles,87753657,43.684853,4.63203,Arles
Arleux,arleux,1,Arleux,87345421,50.2863204,3.1208073,Arleux
Armentières,armentieres,1,Armentières,87286146,50.68084,2.87763,Armentières
Arnage,arnage,1,Arnage,87396549,47.9285663,0.1898826,Arnage
Arnèke,arneke,1,Arnèke,87281121,50.831522,2.4083063,Arnèke
Arpajon,arpajon,1,Arpajon,87545467,48.58617,2.24112,Arpajon
Arras,arras,1,Arras,87342014,50.286673,2.781942,Arras
Arrou,arrou,1,Arrou,87394486,48.0997945,1.1285567,Arrou
Ars,ars,1,Ars-sur-Moselle,87192401,49.0744745,6.0776461,Ars-sur-Moselle
Artenay,artenay,1,Artenay,87543058,48.0808761,1.8833705,Artenay
Artix,artix,1,Artix,87672212,43.3931062,-0.5701881,Artix
Arvant,arvant,1,Arvant,87734251,45.3653797,3.3106747,Arvant
Ascq,ascq,1,Ascq,87286864,50.6218591,3.1598992,Ascq
Asnières,asnieres,1,Asnières-sur-Seine,87381137,48.9058,2.28324,Asnières-sur-Seine
Aspres,aspres,1,Aspres-sur-Buëch,87763250,44.519428,5.7545655,Aspres-sur-Buëch
Assat,assat,1,Assat,87672162,43.2543993,-0.2950176,Assat
Assier,assier,1,Assier,87613075,44.6746197,1.8697681,Assier
Athis,athis,1,Athis-Mons,87545251,48.712557,2.403749,Athis-Mons
Aubagne,aubagne,1,Aubagne,87751750,43.296045,5.56658,Aubagne
Aubazines,aubazines,1,Aubazines - Saint-Hilaire,87594465,45.1816781,1.6412346,Aubazines - Saint-Hilaire
Aubergenville Élisabethville,aubergenville elisabethville,1,Aubergenville Élisabethville,87386730,48.971825,1.8484987,Aubergenville Élisabethville
Aubiat,aubiat,1,Aubiat,87734111,45.983812,3.1605115,Aubiat
Aubie,aubie,1,Aubie - Saint-Antoine,87491233,45.0151419,-0.4198843,Aubie - Saint-Antoine
Aubiet,aubiet,1,Aubiet,87611764,43.6502068,0.7891179,Aubiet
Aubigné,aubigne,1,Aubigné-Racan,87396572,47.686945,0.2657714,Aubigné-Racan
Auboué,auboue,1,Auboué,87191684,49.216163,5.9714608,Auboué
Aubrives,aubrives,1,Aubrives,87172122,50.1044507,4.7616512,Aubrives
Auch,auch,1,Auch,87611749,43.647488,0.596661,Auch
Auchy,auchy,1,Auchy-lès-Hesdin,87317230,50.3963631,2.1022448,Auchy-lès-Hesdin
Audrieu,audrieu,1,Audrieu,87444059,49.2161315,-0.5960138,Audrieu
Audruicq,audruicq,1,Audruicq,87281428,50.87567,2.07636,Audruicq
Audun,audun,1,Audun-le-Roman,87194357,49.36682,5.89139,Audun-le-Roman
Auffay,auffay,1,Auffay,87415158,49.716044,1.098441,Auffay
Aulnat Aéroport,aulnat aeroport,1,Aulnat Aéroport,87562421,45.7920571,3.1614332,Aulnat Aéroport
Aulnay,aulnay,1,Aulnay-sous-Bois,87271411,48.93179,2.49431,Aulnay-sous-Bois
Aulnoye,aulnoye,1,Aulnoye-Aymeries,87295600,50.19749,3.84337,Aulnoye-Aymeries
Aumale,aumale,1,Aumale,87313767,49.7650371,1.7560425,Aumale
Aumont,aumont,1,Aumont-Aubrac,87783266,44.7181699,3.2835489,Aumont-Aubrac
Auneau,auneau,1,Auneau,87545657,48.4458242,1.77998,Auneau
Auray,auray,1,Auray,87476200,47.68022,-2.999995,Auray
Aurec,aurec,1,Aurec-sur-Loire,87726760,45.3711611,4.1983439,Aurec-sur-Loire
Aurillac,aurillac,1,Aurillac,87645002,44.921092,2.435655,Aurillac
Auterive,auterive,1,Auterive,87611384,43.348993,1.468831,Auterive
Auvers,auvers,1,Auvers-sur-Oise,87276543,49.07062,2.17526,Auvers-sur-Oise
Auxerre Saint,auxerre saint,1,Auxerre Saint-Gervais,87683573,47.797645,3.58514,Auxerre Saint-Gervais
Auxonne,auxonne,1,Auxonne,87713347,47.192663,5.37737,Auxonne
Avallon,avallon,1,Avallon,87683789,47.4957553,3.9124463,Avallon
Avenay,avenay,1,Avenay,87171579,49.0647826,4.043689,Avenay
Avenue Foch,avenue foch,1,Avenue Foch,87381038,48.870971,2.2756167,Avenue Foch
Avenue Henri Martin,avenue henri martin,1,Avenue Henri Martin,87381046,48.8644077,2.272238,Avenue Henri Martin
Avenue du Président Kennedy Maison de Radio France,avenue du president kennedy maison de radio france,1,Avenue du Président Kennedy Maison de Radio France,87543207,48.853322,2.279969,Avenue du Président Kennedy Maison de Radio France
Avesnelles,avesnelles,1,Avesnelles,87295725,50.1185513,3.9485876,Avesnelles
Avesnes,avesnes,1,Avesnes-sur-Helpe,87295733,50.12674,3.93295,Avesnes-sur-Helpe
Avignon Centre,avignon centre,1,Avignon Centre,87765008,43.9419,4.805281,Avignon Centre
Avignon TGV,avignon tgv,1,Avignon TGV,87318964;87981902,43.921586,4.786079,Avignon TGV
Avignonet,avignonet,1,Avignonet-Lauragais,87616011,43.3638769,1.7872687,Avignonet-Lauragais
Avion,avion,1,Avion,87342584,50.40723,2.83365,Avion
Avord,avord,1,Avord,87576439,47.0349061,2.6523757,Avord
Avoudrey,avoudrey,1,Avoudrey,87718551,47.1298359,6.434573,Avoudrey
Avranches,avranches,1,Avranches,87448514,48.6902445,-1.3700755,Avranches
Avrechy,avrechy,1,Avrechy,87313296,49.4446439,2.4179608,Avrechy
Ax,ax,1,Ax-les-Thermes,87611533,42.7247967,1.8332516,Ax-les-Thermes
Ay,ay,1,Ay,87171561,49.0487318,4.0015644,Ay
Aytré Plage,aytre plage,1,Aytré Plage,87437806,46.1273815,-1.1280462,Aytré Plage
Azerailles,azerailles,1,Azerailles,87141408,48.4913355,6.695778,Azerailles
Aéroport Charles de Gaulle 1,aeroport charles de gaulle 1,1,Aéroport Charles de Gaulle 1,87271460,49.00956,2.56135,Aéroport Charles de Gaulle 1
Aéroport Charles de Gaulle 2 TGV,aeroport charles de gaulle 2 tgv,1,Aéroport Charles de Gaulle 2 TGV,87001479;87271494,49.003652,2.570892,Aéroport Charles de Gaulle 2 TGV
Babinière,babiniere,1,Babinière,87590349,47.25875274,-1.544928378,Babinière
Baccarat,baccarat,1,Baccarat,87141416,48.452405,6.74383,Baccarat
Bagnac,bagnac,1,Bagnac-sur-Célé,87613604,44.6652105,2.1602503,Bagnac-sur-Célé
Bagneaux,bagneaux,1,Bagneaux-sur-Loing,87684191,48.2304802,2.7033327,Bagneaux-sur-Loing
Baillargues,baillargues,1,Baillargues,87773457,43.6533234,4.0071585,Baillargues
Bailleau,bailleau,1,Bailleau-le-Pin,87394411,48.3668028,1.3248851,Bailleau-le-Pin
Bailly,bailly,1,Bailly,87710780,48.837331,2.073981,Bailly
Bains,bains,1,Bains-les-Bains,87144147,47.9811282,6.2952683,Bains-les-Bains
Baisieux,baisieux,1,Baisieux,87286872,50.61845,3.2347796,Baisieux
Balagny Saint,balagny saint,1,Balagny Saint-Épin,87313569,49.2942448,2.3441977,Balagny Saint-Épin
Balbigny,balbigny,1,Balbigny,87726869,45.817858,4.187443,Balbigny
Ballan,ballan,1,Ballan-Miré,87571604,47.3369919,0.6188975,Ballan-Miré
Ballancourt,ballancourt,1,Ballancourt-sur-Essonne,87681437,48.532114,2.371274,Ballancourt-sur-Essonne
Balsièges,balsieges,1,Balsièges,87111864,44.4820108,3.4560976,Balsièges
Banassac,banassac,1,Banassac - La Canourgue,87783324,44.4477632,3.1958518,Banassac - La Canourgue
Bandol,bandol,1,Bandol,87755223,43.140344,5.750118,Bandol
Bannalec,bannalec,1,Bannalec,87474189,47.9267473,-3.7065268,Bannalec
Bantzenheim,bantzenheim,1,Bantzenheim,87182840,47.8109675,7.5038675,Bantzenheim
Banyuls,banyuls,1,Banyuls-sur-Mer,87784298,42.4829582,3.1250496,Banyuls-sur-Mer
Baraqueville Carcenac Peyralès,baraqueville carcenac peyrales,1,Baraqueville Carcenac Peyralès,87615757,44.2704368,2.4275453,Baraqueville Carcenac Peyralès
Barentin,barentin,1,Barentin,87411264,49.549123,0.953517,Barentin
Barjac,barjac,1,Barjac,87783563,44.4992638,3.4109786,Barjac
Baroncourt,baroncourt,1,Baroncourt,87192658,49.2845332,5.6997387,Baroncourt
Barr,barr,1,Barr,87214247,48.4032933,7.4565189,Barr
Barsac,barsac,1,Barsac,87582759,44.6054306,-0.3215775,Barsac
Bartenheim,bartenheim,1,Bartenheim,87182113,47.6349313,7.4872561,Bartenheim
Bas,bas,1,Bas - Monistrol-sur-Loire,87726778,45.297596,4.139602,Bas - Monistrol-sur-Loire
Bas Évette,bas evette,1,Bas Évette,87184200,47.6810089,6.8068494,Bas Évette
Base Aérienne,base aerienne,1,Base Aérienne,87699223,47.320184,1.681869,Base Aérienne
Basse,basse,1,Basse-Ham,87191601,49.3805708,6.2348709,Basse-Ham
Bassens,bassens,1,Bassens,87581850,44.9012933,-0.5223144,Bassens
Batz,batz,1,Batz-sur-Mer,87481770,47.2809541,-2.4789866,Batz-sur-Mer
Baule,baule,1,Baule,87574152,47.8117535,1.668127,Baule
Baume,baume,1,Baume-les-Dames,87718460,47.353937,6.359603,Baume-les-Dames
Bauvin,bauvin,1,Bauvin - Provin,87345280,50.51168,2.9054,Bauvin - Provin
Bayeux,bayeux,1,Bayeux,87444067,49.269836,-0.698056,Bayeux
Bayon,bayon,1,Bayon,87141218,48.468046,6.322569,Bayon
Bayonne,bayonne,1,Bayonne,87673004,43.496801,-1.470306,Bayonne
Bazancourt,bazancourt,1,Bazancourt,87171462,49.361202,4.173887,Bazancourt
Baziège,baziege,1,Baziège,87611723,43.4535696,1.6205019,Baziège
Beau Marais,beau marais,1,Beau Marais,87317610,50.945371,1.8983301,Beau Marais
Beaucaire,beaucaire,1,Beaucaire,87775023,43.80209,4.6470865,Beaucaire
Beaugency,beaugency,1,Beaugency,87574160,47.778365,1.625938,Beaugency
Beaulieu,beaulieu,1,Beaulieu-sur-Mer,87756379,43.706651,7.331545,Beaulieu-sur-Mer
Beaumont,beaumont,1,Beaumont-le-Roger,87387183,49.0741722,0.7727865,Beaumont-le-Roger
Beaune,beaune,1,Beaune,87713545,47.023053,4.848379,Beaune
Beaurainville,beaurainville,1,Beaurainville,87317198,50.422891,1.895345,Beaurainville
Beautiran,beautiran,1,Beautiran,87582700,44.701041,-0.45017,Beautiran
Beauvais,beauvais,1,Beauvais,87313510,49.42648,2.08869,Beauvais
Beauvoir,beauvoir,1,Beauvoir-sur-Niort,87485342,46.1768857,-0.4687544,Beauvoir-sur-Niort
Beauvoisin,beauvoisin,1,Beauvoisin,87775809,43.7245026,4.3212178,Beauvoisin
Bedous,bedous,1,Bedous,87672774,42.99589,-0.60348,Bedous
Beillant,beillant,1,Beillant,87491076,45.7007999,-0.5265079,Beillant
Bellac,bellac,1,Bellac,87592485,46.1252044,1.0461168,Bellac
Belle-Isle,belle-isle,1,Belle-Isle - Bégard,87473165,48.5935901,-3.3228532,Belle-Isle - Bégard
Bellegarde,bellegarde,1,Bellegarde-sur-Valserine,87745000,46.109425,5.823483,Bellegarde-sur-Valserine
Bellenaves,bellenaves,1,Bellenaves,87641068,46.199256,3.0665239,Bellenaves
Bellevigny,bellevigny,1,Bellevigny,87486142,46.788316,-1.4346673,Bellevigny
Belleville,belleville,1,Belleville,87141804,48.8195721,6.1018641,Belleville
Belleville sur Sâone,belleville sur saone,1,Belleville sur Sâone,87721357,46.111917,4.729028,Belleville sur Sâone
Bellevue,bellevue,1,Bellevue,87393116,48.8190033,2.2296743,Bellevue
Bellignat,bellignat,1,Bellignat,87743526,46.2381265,5.6298849,Bellignat
Belloy,belloy,1,Belloy - Saint-Martin,87276550,49.09807,2.36135,Belloy - Saint-Martin
Belvezet,belvezet,1,Belvezet,87783670,44.5617971,3.7518919,Belvezet
Belvès,belves,1,Belvès,87595876,44.7773978,1.0118831,Belvès
Belz,belz,1,Belz - Ploemel,87476408,47.652466,-3.0721919,Belz - Ploemel
Benfeld,benfeld,1,Benfeld,87214122,48.3735367,7.584125,Benfeld
Bengy,bengy,1,Bengy-sur-Craon,87576447,47.0004698,2.7492361,Bengy-sur-Craon
Bergerac,bergerac,1,Bergerac,87584268,44.857061,0.489174,Bergerac
Bergues,bergues,1,Bergues,87281105,50.96901,2.42574,Bergues
Berlaimont,berlaimont,1,Berlaimont,87295808,50.1980095,3.8105316,Berlaimont
Bernay,bernay,1,Bernay,87444299,49.087102,0.595634,Bernay
Bersac,bersac,1,Bersac-sur-Rivalier,87592352,46.0837459,1.4321682,Bersac-sur-Rivalier
Berthelming,berthelming,1,Berthelming,87215335,48.8096475,7.0087859,Berthelming
Bertrichamps,bertrichamps,1,Bertrichamps,87141424,48.4283359,6.7912343,Bertrichamps
Bertry,bertry,1,Bertry,87345553,50.0911265,3.4489955,Bertry
Beslé,besle,1,Beslé,87471219,47.6988788,-1.8706374,Beslé
Bessancourt,bessancourt,1,Bessancourt,87276642,49.03576,2.21004,Bessancourt
Bessay,bessay,1,Bessay-sur-Allier,87696336,46.4435849,3.3606477,Bessay-sur-Allier
Betton,betton,1,Betton,87471045,48.1814803,-1.6344745,Betton
Beuvrages,beuvrages,1,Beuvrages,87343160,50.3894892,3.5061396,Beuvrages
Beuvry lès Béthune,beuvry les bethune,1,Beuvry lès Béthune,87342402,50.5356021,2.6924093,Beuvry lès Béthune
Beynes,beynes,1,Beynes,87393363,48.8593599,1.8755696,Beynes
Beynost,beynost,1,Beynost,87723544,45.833915,5.006969,Beynost
Biache,biache,1,Biache-Saint-Vaast,87342097,50.3162525,2.9414975,Biache-Saint-Vaast
Biarritz,biarritz,1,Biarritz,87673400,43.459397,-1.545915,Biarritz
Bibliothèque François Mitterrand,bibliotheque françois mitterrand,1,Bibliothèque François Mitterrand,87328328,48.82984,2.37684,Bibliothèque François Mitterrand
Bidarray Pont Noblia,bidarray pont noblia,1,Bidarray Pont Noblia,87673699,43.2682991,-1.3453233,Bidarray Pont Noblia
Bidos,bidos,1,Bidos,87691949,43.17892,-0.6069,Bidos
Biganos Facture,biganos facture,1,Biganos Facture,87582478,44.637384,-0.96621,Biganos Facture
Bigny,bigny,1,Bigny,87576306,46.8015763,2.368638,Bigny
Billy,billy,1,Billy-Montigny,87345140,50.41556,2.91206,Billy-Montigny
Biot,biot,1,Biot,87757690,43.610951,7.12609,Biot
Bischheim,bischheim,1,Bischheim,87212308,48.6118352,7.7422165,Bischheim
Bischoffsheim,bischoffsheim,1,Bischoffsheim,87214296,48.48701,7.49772,Bischoffsheim
Bischwiller,bischwiller,1,Bischwiller,87213611,48.765753,7.8516536,Bischwiller
Bitschwiller,bitschwiller,1,Bitschwiller-lès-Thann,87182576,47.8273719,7.078514,Bitschwiller-lès-Thann
Bièvres,bievres,1,Bièvres,87393546,48.7513289,2.2157279,Bièvres
Blainville,blainville,1,Blainville - Damelevières,87141135,48.564971,6.386953,Blainville - Damelevières
Blaisy,blaisy,1,Blaisy-Bas,87713073,47.3734427,4.7410755,Blaisy-Bas
Blanquefort,blanquefort,1,Blanquefort,87581728,44.917556,-0.62392,Blanquefort
Blanzy,blanzy,1,Blanzy,87694612,46.694064,4.3913585,Blanzy
Blois,blois,1,Blois - Chambord,87574004,47.585445,1.323823,Blois - Chambord
Blonville-sur-Mer,blonville-sur-mer,1,Blonville-sur-Mer - Benerville,87444380,49.3313919,0.0356856,Blonville-sur-Mer - Benerville
Bléré,blere,1,Bléré - La Croix,87574475,47.3377228,0.9877583,Bléré - La Croix
Bogny,bogny,1,Bogny-sur-Meuse,87172049,49.8583117,4.7632317,Bogny-sur-Meuse
Bohain,bohain,1,Bohain-en-Vermandois,87296269,49.9884143,3.4431289,Bohain-en-Vermandois
Boigneville,boigneville,1,Boigneville,87684407,48.342078,2.3789793,Boigneville
Bois-d'Oingt,bois-d'oingt,1,Bois-d'Oingt - Légny,87721787,45.9065839,4.575043,Bois-d'Oingt - Légny
Boisleux,boisleux,1,Boisleux-au-Mont,87342071,50.2104665,2.771855,Boisleux-au-Mont
Boisseaux,boisseaux,1,Boisseaux,87543082,48.2566238,1.9727681,Boisseaux
Boisset,boisset,1,Boisset,87645184,44.786038,2.2497669,Boisset
Boissise,boissise,1,Boissise-le-Roi,87682518,48.529319,2.572953,Boissise-le-Roi
Boissy,boissy,1,Boissy-l'Aillerie,87381152,49.07598,2.02513,Boissy-l'Aillerie
Bollwiller,bollwiller,1,Bollwiller,87182709,47.8569694,7.2672555,Bollwiller
Bollène La Croisière,bollene la croisiere,1,Bollène La Croisière,87764357,44.271525,4.707908,Bollène La Croisière
Bologne,bologne,1,Bologne,87142224,48.1986877,5.1342228,Bologne
Bondy,bondy,1,Bondy,87113407,48.894208,2.4786,Bondy
Bonnemain,bonnemain,1,Bonnemain,87478065,48.4764049,-1.7654125,Bonnemain
Bonneval,bonneval,1,Bonneval,87545731,48.1862958,1.3861845,Bonneval
Bonneville,bonneville,1,Bonneville,87746339,46.077772,6.416524,Bonneville
Bonnières,bonnieres,1,Bonnières-sur-Seine,87415893,49.038788,1.582205,Bonnières-sur-Seine
Bons,bons,1,Bons-en-Chablais,87745596,46.270046,6.366246,Bons-en-Chablais
Bonson,bonson,1,Bonson,87726414,45.5221941,4.2163084,Bonson
Boran,boran,1,Boran-sur-Oise,87276444,49.1671348,2.362537,Boran-sur-Oise
Bordeaux,bordeaux,1,Bordeaux Saint-Jean,87581009,44.825873,-0.556697,Bordeaux Saint-Jean
Bords,bords,1,Bords,87491019,45.8944625,-0.7985436,Bords
Bornel,bornel,1,Bornel - Belle-Église,87276717,49.19471,2.20717,Bornel - Belle-Église
Bouaye,bouaye,1,Bouaye,87481200,47.1380806,-1.6810992,Bouaye
Boucau,boucau,1,Boucau,87673095,43.5234217,-1.4905872,Boucau
Bouchain,bouchain,1,Bouchain,87345389,50.2780892,3.3319096,Bouchain
Boucoiran,boucoiran,1,Boucoiran-et-Nozières,87775346,43.9926943,4.187634,Boucoiran-et-Nozières
Bouffémont,bouffemont,1,Bouffémont - Moisselles,87276485,49.04514,2.32272,Bouffémont - Moisselles
Bougival,bougival,1,Bougival,87382440,48.8542135,2.1323749,Bougival
Boulainvilliers,boulainvilliers,1,Boulainvilliers,87543181,48.85645,2.275149,Boulainvilliers
Boulazac,boulazac,1,Boulazac,87725473,45.172291,0.772645,Boulazac
Boulogne,boulogne,1,Boulogne-sur-Mer,87317586,50.7157,1.60964,Boulogne-sur-Mer
Boulogne Tintelleries,boulogne tintelleries,1,Boulogne Tintelleries,87317016,50.72729,1.60904,Boulogne Tintelleries
Boulouris sur Mer,boulouris sur mer,1,Boulouris sur Mer,87757534,43.4163471,6.8082519,Boulouris sur Mer
Bouray,bouray,1,Bouray,87545178,48.533149,2.290596,Bouray
Bourbourg,bourbourg,1,Bourbourg,87281279,50.952267,2.1942305,Bourbourg
Bourges,bourges,1,Bourges,87576207,47.094145,2.394255,Bourges
Bourgneuf,bourgneuf,1,Bourgneuf-en-Retz,87481242,47.0469634,-1.9551942,Bourgneuf-en-Retz
Bourgoin,bourgoin,1,Bourgoin-Jallieu,87723429,45.583954,5.273401,Bourgoin-Jallieu
Bourgtheroulde,bourgtheroulde,1,Bourgtheroulde - Thuit-Hébert,87415323,49.3174381,0.8383198,Bourgtheroulde - Thuit-Hébert
Bournezeau,bournezeau,1,Bournezeau,87486324,46.6518258,-1.1806169,Bournezeau
Bourron-Marlotte,bourron-marlotte,1,Bourron-Marlotte - Grez,87684118,48.3326884,2.6924552,Bourron-Marlotte - Grez
Boussay,boussay,1,Boussay - La Bruffière,87481176,47.0505741,-1.1828046,Boussay - La Bruffière
Boussens,boussens,1,Boussens,87611095,43.179617,0.972543,Boussens
Boussy,boussy,1,Boussy-Saint-Antoine,87682138,48.680893,2.532726,Boussy-Saint-Antoine
Bouthéon,boutheon,1,Bouthéon,87726216,45.5246289,4.2777187,Bouthéon
Boutigny,boutigny,1,Boutigny-sur-Essonne,87681478,48.43495,2.37636,Boutigny-sur-Essonne
Boves,boves,1,Boves,87313213,49.8462355,2.3981165,Boves
Boën,boen,1,Boën-sur-Lignon,87726471,45.7413612,4.0051544,Boën-sur-Lignon
Bram,bram,1,Bram,87615054,43.2441014,2.1191467,Bram
Brandérion,branderion,1,Brandérion,87476242,47.7823179,-3.1940402,Brandérion
Brassac-les-Mines,brassac-les-mines,1,Brassac-les-Mines - Sainte-Florine,87734244,45.414246,3.330167,Brassac-les-Mines - Sainte-Florine
Brax,brax,1,Brax - Léguevin,87611822,43.614887,1.236922,Brax - Léguevin
Brazey,brazey,1,Brazey-en-Plaine,87713644,47.1314549,5.2121276,Brazey-en-Plaine
Brebières,brebieres,1,Brebières,87345108,50.33624,3.0142,Brebières
Breitenbach,breitenbach,1,Breitenbach,87182659,48.0285326,7.1040522,Breitenbach
Bressuire,bressuire,1,Bressuire,87487249,46.8384462,-0.4963269,Bressuire
Brest,brest,1,Brest,87474007,48.38811,-4.478903,Brest
Breteil,breteil,1,Breteil,87471102,48.1405713,-1.8972095,Breteil
Bretenoux,bretenoux,1,Bretenoux - Biars,87594762,44.9273692,1.8436871,Bretenoux - Biars
Breteuil,breteuil,1,Breteuil,87313247,49.626389,2.3845164,Breteuil
Bretoncelles,bretoncelles,1,Bretoncelles,87394270,48.4326737,0.8923825,Bretoncelles
Bretteville,bretteville,1,Bretteville - Norrey,87444042,49.2034112,-0.5127396,Bretteville - Norrey
Breuil,breuil,1,Breuil - Romain,87171322,49.3084141,3.7665322,Breuil - Romain
Breuillet,breuillet,1,Breuillet - Bruyères-le-Châtel,87545483,48.577228,2.191721,Breuillet - Bruyères-le-Châtel
Breuillet Village,breuillet village,1,Breuillet Village,87545491,48.564776,2.171207,Breuillet Village
Briançon,briançon,1,Briançon,87763607,44.889853,6.633007,Briançon
Briare,briare,1,Briare,87696088,47.6464312,2.7337154,Briare
Brignac,brignac,1,Brignac,87592063,45.8635812,1.4406315,Brignac
Brignais,brignais,1,Brignais,87722728,45.6737721,4.7636596,Brignais
Brignoud,brignoud,1,Brignoud,87747451,45.26245,5.901472,Brignoud
Brimeux,brimeux,1,Brimeux,87317180,50.4470409,1.8313826,Brimeux
Brion,brion,1,Brion - Montréal-la-Cluse,87131961,46.1757013,5.5585203,Brion - Montréal-la-Cluse
Brionne,brionne,1,Brionne,87415364,49.1964187,0.7115304,Brionne
Brioude,brioude,1,Brioude,87734269,45.3006493,3.3786344,Brioude
Briouze,briouze,1,Briouze,87448084,48.7018622,-0.3682036,Briouze
Brive,brive,1,Brive-la-Gaillarde,87594002,45.152618,1.528655,Brive-la-Gaillarde
Broons,broons,1,Broons,87473074,48.3332957,-2.2356578,Broons
Brou,brou,1,Brou,87394452,48.2157588,1.1606705,Brou
Broye,broye,1,Broye,87694166,46.8619444,4.2960996,Broye
Bruges,bruges,1,Bruges,87581736,44.8870124,-0.609445,Bruges
Brumath,brumath,1,Brumath,87212134,48.7331082,7.7004016,Brumath
Brunoy,brunoy,1,Brunoy,87682120,48.699112,2.506422,Brunoy
Brunémont,brunemont,1,Brunémont,87345439,50.2783197,3.1453509,Brunémont
Bruz,bruz,1,Bruz,87471037,48.0286,-1.7518088,Bruz
Bréauté,breaute,1,Bréauté - Beuzeville,87413344,49.603396,0.417489,Bréauté - Beuzeville
Brélidy,brelidy,1,Brélidy - Plouëc,87473827,48.669204,-3.196269,Brélidy - Plouëc
Bréval,breval,1,Bréval,87381624,48.94336,1.54191,Bréval
Bueil,bueil,1,Bueil,87387092,48.9253816,1.4435896,Bueil
Bugeat,bugeat,1,Bugeat,87592162,45.6005968,1.9248147,Bugeat
Buire,buire,1,Buire-sur-l'Ancre,87316067,49.9647735,2.5981885,Buire-sur-l'Ancre
Bully,bully,1,Bully - Grenay,87342105,50.44843,2.73317,Bully - Grenay
Buno,buno,1,Buno - Gironville,87681510,48.370847,2.3871153,Buno - Gironville
Busigny,busigny,1,Busigny,87296244,50.0397236,3.4461174,Busigny
Bussac,bussac,1,Bussac-Forêt,87491191,45.211928,-0.3682457,Bussac-Forêt
Busseau sur Creuse,busseau sur creuse,1,Busseau sur Creuse,87597708,46.1230257,2.0229244,Busseau sur Creuse
Bussière,bussiere,1,Bussière-Galant,87592741,45.6076224,1.0261372,Bussière-Galant
Buzy en Béarn,buzy en bearn,1,Buzy en Béarn,87672634,43.1482723,-0.4558864,Buzy en Béarn
Byans,byans,1,Byans-sur-Doubs,87718122,47.1185334,5.8520589,Byans-sur-Doubs
Bègles,begles,1,Bègles,87581801,44.7995389,-0.5552495,Bègles
Béard,beard,1,Béard,87696468,46.8652207,3.3179944,Béard
Bécon les Bruyères,becon les bruyeres,1,Bécon les Bruyères,87382002,48.90592,2.26838,Bécon les Bruyères
Bédarieux,bedarieux,1,Bédarieux,87781609,43.6086972,3.1495688,Bédarieux
Bédarrides,bedarrides,1,Bédarrides,87765198,44.0407636,4.8931321,Bédarrides
Bénesse,benesse,1,Bénesse-Maremne,87673285,43.6277484,-1.3698505,Bénesse-Maremne
Bénestroff,benestroff,1,Bénestroff,87192302,48.90656,6.75266,Bénestroff
Béning,bening,1,Béning-lès-Saint-Avold,87193250,49.1379541,6.8282982,Béning-lès-Saint-Avold
