uic_code,station_name,station_name_normalized,city_name,city_name_normalized,latitude,longitude,segment_drg
87594499,Tulle,tulle,Tulle,tulle,45.258733,1.756445,
87594556,Turenne,turenne,Turenne,turenne,45.037954,1.600704,
87594564,Les Quatre-Routes,les quatre-routes,Les Quatre-Routes,les quatre-routes,44.997639,1.643914,
87594572,Saint-Denis-Près-Martel,saint-denis-pres-martel,Saint-Denis-Près-Martel,saint-denis-pres-martel,44.946029,1.666238,
87594606,Varetz,varetz,Varetz,varetz,45.191122,1.447454,
87594614,Le Burg,le burg,Le,le,45.215796,1.429814,
87594622,Saint-Aulaire,saint-aulaire,Saint-Aulaire,saint-aulaire,45.248841,1.398697,
87594630,Objat,objat,Objat,objat,45.264695,1.406982,
87594713,Martel,martel,Martel,martel,44.936361,1.607174,
87594739,Vayrac,vayrac,Vayrac,vayrac,44.950301,1.70635,
87594747,Bétaille,betaille,Bétaille,betaille,44.942455,1.734326,
87594754,Puybrun,puybrun,Puybrun,puybrun,44.921771,1.784281,
87594762,Bretenoux - Biars,bretenoux - biars,Bretenoux - Biars,bretenoux - biars,44.927466,1.844383,
87594796,Laval-de-Cère,laval-de-cere,Laval-de-Cère,laval-de-cere,44.951166,1.931781,
87594820,Masseret,masseret,Masseret,masseret,45.536148,1.541415,
87595009,Périgueux,perigueux,Périgueux,perigueux,45.187408,0.707879,
87595124,Thiviers,thiviers,Thiviers,thiviers,45.418977,0.92135,
87595132,Négrondes,negrondes,Négrondes,negrondes,45.346113,0.861515,
87595157,Agonac,agonac,Agonac,agonac,45.286605,0.748653,
87595165,Château-l'Évêque,chateau-leveque,Château-l'Évêque,chateau-leveque,45.244633,0.688125,
87595207,Marsac Dordogne,marsac dordogne,Marsac,marsac,45.186016,0.662567,
87595223,Razac,razac,Razac,razac,45.165863,0.599396,
87595249,Saint-Astier,saint-astier,Saint-Astier,saint-astier,45.138972,0.522792,
87595264,Saint-Léon-sur-l'Isle,saint-leon-sur-lisle,Saint-Léon-sur-l'Isle,saint-leon-sur-lisle,45.123285,0.492319,
87595272,Neuvic,neuvic,Neuvic,neuvic,45.099961,0.445011,
87595298,Mussidan,mussidan,Mussidan,mussidan,45.034358,0.354068,
87595322,Montpon-Ménestérol,montpon-menesterol,Montpon-Ménestérol,montpon-menesterol,45.006329,0.159326,
87595512,Niversac,niversac,Niversac,niversac,45.138259,0.80827,
87595520,Saint-Pierre-de-Chignac,saint-pierre-de-chignac,Saint-Pierre-de-Chignac,saint-pierre-de-chignac,45.123542,0.856753,
87595579,Thenon,thenon,Thenon,thenon,45.16013,1.068646,
87595702,Les Versannes,les versannes,Les,les,45.088825,0.8573,
87595736,Les Eyzies,les eyzies,Les,les,44.941315,1.008296,
87595744,Le Bugue,le bugue,Le,le,44.905726,0.943004,
87595751,Le Buisson,le buisson,Le,le,44.847245,0.90818,
87595769,Siorac-en-Périgord,siorac-en-perigord,Siorac-en-Périgord,siorac-en-perigord,44.819788,0.984188,
87595777,Saint-Cyprien,saint-cyprien,Saint-Cyprien,saint-cyprien,44.863407,1.043574,
87595827,Sarlat,sarlat,Sarlat,sarlat,44.877114,1.220469,
87595876,Belvès,belves,Belvès,belves,44.777341,1.012071,
87595892,Villefranche-du-Périgord,villefranche-du-perigord,Villefranche-du-Périgord,villefranche-du-perigord,44.627019,1.049302,
87595983,La Walck Monument Aux Morts,la walck monument aux morts,La,la,48.848123,7.611428,
87597005,Châteauroux,chateauroux,Châteauroux,chateauroux,46.809812,1.699483,
87597039,Reuilly,reuilly,Reuilly,reuilly,47.086035,2.04725,
87597054,Sainte-Lizaigne,sainte-lizaigne,Sainte-Lizaigne,sainte-lizaigne,47.002251,2.0298,
87597062,Issoudun,issoudun,Issoudun,issoudun,46.948696,1.985741,
87597070,Neuvy-Pailloux,neuvy-pailloux,Neuvy-Pailloux,neuvy-pailloux,46.882716,1.862757,
87597096,Luant,luant,Luant,luant,46.735768,1.590196,
87597104,Lothiers,lothiers,Lothiers,lothiers,46.694734,1.562907,
87597112,Chabenet,chabenet,Chabenet,chabenet,46.626526,1.507677,
87597120,Argenton-sur-Creuse,argenton-sur-creuse,Argenton-sur-Creuse,argenton-sur-creuse,46.59225,1.518256,
87597153,Éguzon,eguzon,Éguzon,eguzon,46.439769,1.552171,
87597609,Guéret,gueret,Guéret,gueret,46.174142,1.879131,
87597625,Marsac,marsac,Marsac,marsac,46.094192,1.585591,
87597633,Vieilleville,vieilleville,Vieilleville,vieilleville,46.091317,1.673622,
87597674,Montaigut,montaigut,Montaigut,montaigut,46.136742,1.734106,
87597708,Busseau sur Creuse,busseau sur creuse,Busseau,busseau,46.122771,2.023156,
87597724,Parsac - Gouzon,parsac - gouzon,Parsac - Gouzon,parsac - gouzon,46.198389,2.174641,
87597740,Lavaufranche,lavaufranche,Lavaufranche,lavaufranche,46.321287,2.270097,
87598219,Le Locle Col des Roches,le locle col des roches,Le,le,47.049887,6.7258,
87598755,Limoux - Flassian,limoux - flassian,Limoux - Flassian,limoux - flassian,43.068451,2.218283,
87599753,Nevers Petit Canal,nevers petit canal,Nevers,nevers,46.989408,3.187316,
87611004,Toulouse Matabiau,toulouse matabiau,Toulouse,toulouse,43.611206,1.453616,
87611038,Muret,muret,Muret,muret,43.464824,1.324449,
87611046,Le Fauga,le fauga,Le,le,43.404424,1.28306,
87611053,Longages - Noé,longages - noe,Longages - Noé,longages - noe,43.356471,1.251657,
87611061,Carbonne,carbonne,Carbonne,carbonne,43.298219,1.212514,
87611079,Cazères,cazeres,Cazères,cazeres,43.212834,1.083106,
87611087,Martres-Tolosane,martres-tolosane,Martres-Tolosane,martres-tolosane,43.196254,1.016416,
87611095,Boussens,boussens,Boussens,boussens,43.179617,0.972543,
87611103,Saint-Martory,saint-martory,Saint-Martory,saint-martory,43.138672,0.934754,
87611137,Saint-Gaudens,saint-gaudens,Saint-Gaudens,saint-gaudens,43.105048,0.729154,
87611152,Montréjeau - Gourdan-Polignan,montrejeau - gourdan-polignan,Montréjeau - Gourdan-Polignan,montrejeau - gourdan-polignan,43.078085,0.57359,
87611178,Loures - Barbazan,loures - barbazan,Loures - Barbazan,loures - barbazan,43.021075,0.610449,
87611194,Marignac - Saint-Béat,marignac - saint-beat,Marignac -,marignac -,42.915488,0.651945,
87611236,Luchon,luchon,Luchon,luchon,42.797336,0.596649,
87611244,Montauban Ville Bourbon,montauban ville bourbon,Montauban,montauban,44.01444,1.341499,
87611301,Saint-Agne,saint-agne,Saint-Agne,saint-agne,43.579477,1.45012,
87611327,Varilhes,varilhes,Varilhes,varilhes,43.041594,1.628318,
87611343,Pamiers,pamiers,Pamiers,pamiers,43.116207,1.619451,
87611350,Le Vernet d'Ariège,le vernet dariege,Le,le,43.189541,1.611911,
87611368,Saverdun,saverdun,Saverdun,saverdun,43.239335,1.570636,
87611376,Cintegabelle,cintegabelle,Cintegabelle,cintegabelle,43.305408,1.520477,
87611384,Auterive,auterive,Auterive,auterive,43.348993,1.468831,
87611392,Venerque - Le Vernet,venerque - le vernet,Venerque - Le Vernet,venerque - le vernet,43.433359,1.425956,
87611400,Portet Saint-Simon,portet saint-simon,Portet,portet,43.527904,1.389243,
87611434,Lacourtensourt,lacourtensourt,Lacourtensourt,lacourtensourt,43.663842,1.41409,
87611459,Lavilledieu,lavilledieu,Lavilledieu,lavilledieu,44.035257,1.214856,
87611467,Colomiers,colomiers,Colomiers,colomiers,43.603734,1.334221,
87611475,Larrazet,larrazet,Larrazet,larrazet,43.931944,1.082778,
87611483,Latour-de-Carol - Enveitg,latour-de-carol - enveitg,Latour-de-Carol - Enveitg,latour-de-carol - enveitg,42.458991,1.904433,
87611509,Porté-Puymorens,porte-puymorens,Porté-Puymorens,porte-puymorens,42.538781,1.824852,
87611517,Andorre l'Hospitalet,andorre lhospitalet,Andorre,andorre,42.589453,1.800264,
87611525,Mérens-les-Vals,merens-les-vals,Mérens-les-Vals,merens-les-vals,42.659488,1.837128,
87611533,Ax-les-Thermes,ax-les-thermes,Ax-les-Thermes,ax-les-thermes,42.724841,1.833295,
87611558,Luzenac - Garanou,luzenac - garanou,Luzenac - Garanou,luzenac - garanou,42.764472,1.753416,
87611566,Vèbre,vebre,Vèbre,vebre,42.773927,1.719881,
87611574,Les Cabannes,les cabannes,Les,les,42.786285,1.686299,
87611582,Ussat les Bains,ussat les bains,Ussat,ussat,42.821052,1.621331,
87611590,Tarascon-sur-Ariège,tarascon-sur-ariege,Tarascon-sur-Ariège,tarascon-sur-ariege,42.849498,1.600042,
87611608,Saint-Paul - Saint-Antoine,saint-paul - saint-antoine,Saint-Paul - Saint-Antoine,saint-paul - saint-antoine,42.919428,1.640788,
87611616,Foix,foix,Foix,foix,42.969707,1.60704,
87611624,Saint-Jean-de-Verges,saint-jean-de-verges,Saint-Jean-de-Verges,saint-jean-de-verges,43.01259,1.608105,
87611657,Saint-Jory,saint-jory,Saint-Jory,saint-jory,43.738375,1.371619,
87611665,Castelnau-d'Estrétefonds,castelnau-destretefonds,Castelnau-d'Estrétefonds,castelnau-destretefonds,43.786195,1.341821,
87611673,Grisolles,grisolles,Grisolles,grisolles,43.827085,1.302396,
87611681,Dieupentale,dieupentale,Dieupentale,dieupentale,43.865526,1.276101,
87611699,Montbartier,montbartier,Montbartier,montbartier,43.924141,1.264501,
87611707,Escalquens,escalquens,Escalquens,escalquens,43.517093,1.542375,
87611723,Baziège,baziege,Baziège,baziege,43.453608,1.620698,
87611749,Auch,auch,Auch,auch,43.647488,0.596661,
87611764,Aubiet,aubiet,Aubiet,aubiet,43.650192,0.789173,
87611772,Gimont Cahuzac,gimont cahuzac,Gimont,gimont,43.633194,0.867711,
87611806,L'Isle-Jourdain,lisle-jourdain,L'Isle-Jourdain,lisle-jourdain,43.617185,1.089829,
87611814,Mérenvielle,merenvielle,Mérenvielle,merenvielle,43.636505,1.15033,
87611822,Brax - Léguevin,brax - leguevin,Brax - Léguevin,brax - leguevin,43.614887,1.236922,
87611830,Pibrac,pibrac,Pibrac,pibrac,43.621329,1.289117,
87611848,Montrabé,montrabe,Montrabé,montrabe,43.644907,1.524006,
87611855,Lamagistère,lamagistere,Lamagistère,lamagistere,44.126777,0.825357,
87611863,Valence d'Agen,valence dagen,Valence,valence,44.111643,0.891595,
87611889,Moissac,moissac,Moissac,moissac,44.102173,1.077277,
87611897,Castelsarrasin,castelsarrasin,Castelsarrasin,castelsarrasin,44.040226,1.114155,
87611921,Colomiers Lycée International,colomiers lycee international,Colomiers,colomiers,43.616306,1.314116,
87611939,Lardenne,lardenne,Lardenne,lardenne,43.596688,1.383056,
87612002,Labège Innopole,labege innopole,Labège,labege,43.547467,1.512964,
87612010,Montaudran,montaudran,Montaudran,montaudran,43.573691,1.480201,
87612028,Labège Village,labege village,Labège,labege,43.531025,1.532597,
87613000,Cahors,cahors,Cahors,cahors,44.449275,1.433325,
87613042,Rocamadour - Padirac,rocamadour - padirac,Rocamadour - Padirac,rocamadour - padirac,44.818243,1.657104,
87613059,Gramat,gramat,Gramat,gramat,44.773549,1.722343,
87613075,Assier,assier,Assier,assier,44.67468,1.869757,
87613091,Figeac,figeac,Figeac,figeac,44.603515,2.037355,
87613109,Capdenac,capdenac,Capdenac,capdenac,44.578246,2.077963,
87613141,Gourdon,gourdon,Gourdon,gourdon,44.741932,1.389264,
87613174,Dégagnac,degagnac,Dégagnac,degagnac,44.653459,1.340152,
87613224,Aubin,aubin,Aubin,aubin,44.527276,2.239313,
87613232,Cransac,cransac,Cransac,cransac,44.522951,2.271867,
87613257,Saint-Christophe,saint-christophe,Saint-Christophe,saint-christophe,44.464619,2.407758,
87613323,Lalbenque - Fontanes,lalbenque - fontanes,Lalbenque - Fontanes,lalbenque - fontanes,44.333656,1.511578,
87613356,Caussade,caussade,Caussade,caussade,44.162244,1.533667,
87613398,Albias,albias,Albias,albias,44.091981,1.444922,
87613422,Rodez,rodez,Rodez,rodez,44.362633,2.58056,
87613463,Najac,najac,Najac,najac,44.221802,1.976163,
87613471,Laguépie,laguepie,Laguépie,laguepie,44.145485,1.968591,
87613489,Lexos,lexos,Lexos,lexos,44.142396,1.885101,
87613604,Bagnac,bagnac,Bagnac,bagnac,44.665276,2.160192,
87613661,Viviez - Decazeville,viviez - decazeville,Viviez - Decazeville,viviez - decazeville,44.555568,2.218258,
87613802,Cordes - Vindrac,cordes - vindrac,Cordes - Vindrac,cordes - vindrac,44.067189,1.900229,
87613877,Salles-Courbatiès,salles-courbaties,Salles-Courbatiès,salles-courbaties,44.475085,2.07892,
87613885,Villeneuve-d'Aveyron,villeneuve-daveyron,Villeneuve-d'Aveyron,villeneuve-daveyron,44.436802,2.029952,
87613893,Villefranche-de-Rouergue,villefranche-de-rouergue,Villefranche-de-Rouergue,villefranche-de-rouergue,44.347498,2.036459,
87615005,Albi Ville,albi ville,Albi,albi,43.92238,2.137958,
87615013,Villefranche-de-Lauragais,villefranche-de-lauragais,Villefranche-de-Lauragais,villefranche-de-lauragais,43.398537,1.714725,
87615039,Castelnaudary,castelnaudary,Castelnaudary,castelnaudary,43.312292,1.95039,
87615054,Bram,bram,Bram,bram,43.243815,2.119325,
87615112,Lézignan-Corbières,lezignan-corbieres,Lézignan-Corbières,lezignan-corbieres,43.199956,2.769139,
87615120,Couffoulens - Leuc,couffoulens - leuc,Couffoulens - Leuc,couffoulens - leuc,43.155635,2.316421,
87615138,Verzeille,verzeille,Verzeille,verzeille,43.130422,2.32155,
87615146,Pomas,pomas,Pomas,pomas,43.112196,2.28842,
87615161,Limoux,limoux,Limoux,limoux,43.056393,2.222783,
87615187,Alet-les-Bains,alet-les-bains,Alet-les-Bains,alet-les-bains,42.997403,2.252189,
87615195,Albi Madeleine,albi madeleine,Albi,albi,43.938137,2.141209,
87615203,Couiza - Montazels,couiza - montazels,Couiza - Montazels,couiza - montazels,42.942375,2.248537,
87615211,Espéraza,esperaza,Espéraza,esperaza,42.935933,2.218403,
87615245,Tessonnières,tessonnieres,Tessonnières,tessonnieres,43.928421,1.936953,
87615252,Gaillac,gaillac,Gaillac,gaillac,43.905984,1.89483,
87615260,Quillan,quillan,Quillan,quillan,42.873947,2.181787,
87615286,Carcassonne,carcassonne,Carcassonne,carcassonne,43.218029,2.351824,
87615310,Lisle-sur-Tarn,lisle-sur-tarn,Lisle-sur-Tarn,lisle-sur-tarn,43.85639,1.80823,
87615328,Rabastens - Couffouleux,rabastens - couffouleux,Rabastens - Couffouleux,rabastens - couffouleux,43.819654,1.730455,
87615344,Saint-Sulpice,saint-sulpice,Saint-Sulpice,saint-sulpice,43.775073,1.680702,
87615351,Roquesérière - Buzet,roqueseriere - buzet,Roquesérière - Buzet,roqueseriere - buzet,43.751247,1.619875,
87615369,Montastruc-la-Conseillère,montastruc-la-conseillere,Montastruc-la-Conseillère,montastruc-la-conseillere,43.715984,1.598016,
87615377,Gragnague,gragnague,Gragnague,gragnague,43.695951,1.567514,
87615419,Marssac-sur-tarn,marssac-sur-tarn,Marssac-sur-tarn,marssac-sur-tarn,43.91523,2.02678,
87615468,Castres,castres,Castres,castres,43.599134,2.231072,
87615476,Lavaur,lavaur,Lavaur,lavaur,43.70344,1.813069,
87615484,Damiatte - Saint-Paul,damiatte - saint-paul,Damiatte -,damiatte -,43.656094,1.974106,
87615492,Vielmur-sur-Agout,vielmur-sur-agout,Vielmur-sur-Agout,vielmur-sur-agout,43.62384,2.089295,
87615526,Labruguière,labruguiere,Labruguière,labruguiere,43.542566,2.259426,
87615542,Mazamet,mazamet,Mazamet,mazamet,43.497785,2.374735,
87615625,Carmaux,carmaux,Carmaux,carmaux,44.048782,2.152401,
87615674,Tanus,tanus,Tanus,tanus,44.100443,2.314921,
87615732,Naucelle,naucelle,Naucelle,naucelle,44.185439,2.363259,
87615757,Baraqueville,baraqueville,Baraqueville,baraqueville,44.270512,2.4274,
87615773,Luc-Primaube,luc-primaube,Luc-Primaube,luc-primaube,44.2915,2.554776,
87616011,Avignonet,avignonet,Avignonet,avignonet,43.363877,1.787269,
87618116,Pins-Justaret,pins-justaret,Pins-Justaret,pins-justaret,43.479213,1.399645,
87618207,Montlaur,montlaur,Montlaur,montlaur,43.475022,1.577921,
87618215,Villenouvelle,villenouvelle,Villenouvelle,villenouvelle,43.433308,1.660886,
87618348,Mercus-Garrabet,mercus-garrabet,Mercus-Garrabet,mercus-garrabet,42.877269,1.627479,
87618710,Saléchan - Siradan,salechan - siradan,Saléchan - Siradan,salechan - siradan,42.963309,0.631253,
87635367,Montgenèvre Gare Routière,montgenevre gare routiere,Montgenèvre,montgenevre,44.93163,6.725639,
87635581,La Barasse,la barasse,La,la,43.285319,5.482365,
87635771,Lemberg Mairie,lemberg mairie,Lemberg,lemberg,49.005708,7.378757,
87635821,Koenigsmacker Centre,koenigsmacker centre,Koenigsmacker,koenigsmacker,49.396417,6.27991,
87635847,Sierck-les-Bains Place Morbach,sierck-les-bains place morbach,Sierck-les-Bains Place Morbach,sierck-les-bains place morbach,49.441533,6.357538,
87635854,Apach Église,apach eglise,Apach,apach,49.459995,6.374717,
87635862,Les Islettes Centre,les islettes centre,Les,les,49.109332,5.003103,
87635870,Clermont-en-Argonne Centre,clermont-en-argonne centre,Clermont-en-Argonne,clermont-en-argonne,49.105285,5.069852,
87635920,Suippes Camp,suippes camp,Suippes,suippes,49.12219,4.54473,
87635938,Sainte-Ménéhould Médiathèque,sainte-menehould mediatheque,Sainte-Ménéhould Médiathèque,sainte-menehould mediatheque,49.092447,4.898082,
87639922,Minversheim Rue Principale,minversheim rue principale,Minversheim,minversheim,48.784366,7.620869,
87639930,Alteckendorf Eckendorf,alteckendorf eckendorf,Alteckendorf,alteckendorf,48.789785,7.601602,
87639948,Alteckendorf Mairie,alteckendorf mairie,Alteckendorf,alteckendorf,48.792818,7.594688,
87639955,Alteckendorf Altdorf,alteckendorf altdorf,Alteckendorf,alteckendorf,48.794562,7.589267,
87639963,Ettendorf Place de l'école,ettendorf place de lecole,Ettendorf,ettendorf,48.813093,7.583792,
87639971,Ettendorf  Rue du Pont,ettendorf rue du pont,Ettendorf,ettendorf,48.812236,7.58117,
87640144,Suippes Garage,suippes garage,Suippes,suippes,49.129588,4.527419,
87640375,Sélestat  Schweisguth,selestat schweisguth,Sélestat,selestat,48.261409,7.450064,
87640383,Sélestat Koeberlé,selestat koeberle,Sélestat,selestat,48.26328,7.455365,
87640391,Sélestat Schwilgué,selestat schwilgue,Sélestat,selestat,48.251648,7.446681,
87640409,Sélestat R. Ste-Marie-a.-Mines,selestat r ste-marie-a-mines,Sélestat R. Ste-Marie-a.-Mines,selestat r ste-marie-a-mines,48.263912,7.439898,
87640441,Châtenois Gare,chatenois gare,Châtenois,chatenois,48.276073,7.402036,
87640458,Châtenois Val-de-Villé Gare,chatenois val-de-ville gare,Châtenois Val-de-Villé Gare,chatenois val-de-ville gare,48.282952,7.381939,
87640466,La Vancelle Hurst,la vancelle hurst,La,la,48.278908,7.342239,
87640474,La Vancelle Centre,la vancelle centre,La,la,48.285278,7.301402,
87640482,Lièpvre Route La Vancelle,liepvre route la vancelle,Lièpvre,liepvre,48.271918,7.289057,
87640490,Lièpvre Bois l'Abesse ZI,liepvre bois labesse zi,Lièpvre,liepvre,48.269132,7.319861,
87640623,Saint-Césaire Mas du Cheylon,saint-cesaire mas du cheylon,Saint-Césaire Mas du Cheylon,saint-cesaire mas du cheylon,43.813548,4.328522,
87640631,Marvejols Place du Chayla,marvejols place du chayla,Marvejols,marvejols,44.554383,3.294066,
87640649,Chirac Ville,chirac ville,Chirac,chirac,44.523054,3.267454,
87640656,Balsièges Arrêt RN88,balsieges arret rn88,Balsièges,balsieges,44.482325,3.456205,
87640672,Les Salelles Embranchement RN 88,les salelles embranchement rn 88,Les,les,44.483291,3.278319,
87640680,Le Bruel Route Nationale 88,le bruel route nationale 88,Le,le,44.481374,3.358177,
87640698,Le Monastier Ville,le monastier ville,Le,le,44.515309,3.25515,
87640706,Campagne-sur-Aude Le Vieux Pont,campagne-sur-aude le vieux pont,Campagne-sur-Aude Le Vieux Pont,campagne-sur-aude le vieux pont,42.916866,2.20542,
87640714,Couiza Saint-Anne,couiza saint-anne,Couiza,couiza,42.941324,2.253746,
87640789,Lièpvre Centre,liepvre centre,Lièpvre,liepvre,48.270932,7.282034,
87640797,Lièpvre Écoles,liepvre ecoles,Lièpvre,liepvre,48.272411,7.280824,
87640805,Rombach-le-Franc  Place des Fêtes,rombach-le-franc place des fetes,Rombach-le-Franc  Place des Fêtes,rombach-le-franc place des fetes,48.281963,7.264459,
87640813,Rombach-le-Franc Scierie,rombach-le-franc scierie,Rombach-le-Franc Scierie,rombach-le-franc scierie,48.278908,7.270575,
87640821,Lièpvre Rue du Vieux Moulin,liepvre rue du vieux moulin,Lièpvre,liepvre,48.277167,7.277606,
87640839,Lièpvre Rue Robert Guth,liepvre rue robert guth,Lièpvre,liepvre,48.270081,7.269449,
87640847,Lièpvre Musloch,liepvre musloch,Lièpvre,liepvre,48.267648,7.248574,
87640854,Ste-Croix-aux-Mines Stimbach,ste-croix-aux-mines stimbach,Ste-Croix-aux-Mines Stimbach,ste-croix-aux-mines stimbach,48.265375,7.235371,
87640870,Ste-Croix Sq. G. de Gaulle,ste-croix sq g de gaulle,Ste-Croix Sq. G. de Gaulle,ste-croix sq g de gaulle,48.261131,7.218907,
87640912,Ste-Marie-aux-M S. Techniques,ste-marie-aux-m s techniques,Ste-Marie-aux-M S. Techniques,ste-marie-aux-m s techniques,48.252047,7.194723,
87640920,Ste-Marie-aux-Mines Espace Musées,ste-marie-aux-mines espace musees,Ste-Marie-aux-Mines Espace Musées,ste-marie-aux-mines espace musees,48.248889,7.188331,
87640946,Ste-Marie-aux-Ms P. de Gaulle,ste-marie-aux-ms p de gaulle,Ste-Marie-aux-Ms P. de Gaulle,ste-marie-aux-ms p de gaulle,48.243631,7.176407,
87640953,Ste-Marie-aux-Mines Théâtre,ste-marie-aux-mines theatre,Ste-Marie-aux-Mines Théâtre,ste-marie-aux-mines theatre,48.243805,7.180613,
87640961,Ste-Marie-aux-Mines Super U,ste-marie-aux-mines super u,Ste-Marie-aux-Mines Super U,ste-marie-aux-mines super u,48.248212,7.189329,
87640979,Raves (Ancienne Gare),raves ancienne gare,Raves,raves,48.271964,7.049739,
87640987,Remomeix Abri,remomeix abri,Remomeix,remomeix,48.264826,6.99321,
87640995,Sainte-Marguerite Village,sainte-marguerite village,Sainte-Marguerite Village,sainte-marguerite village,48.268632,6.980849,
87641001,Montluçon,montlucon,Montluçon,montlucon,46.338101,2.596159,
87641027,Ste Marguerite Cora,ste marguerite cora,Ste,ste,48.273751,6.967577,
87641043,Lapeyrouse,lapeyrouse,Lapeyrouse,lapeyrouse,46.226759,2.893315,
87641050,Louroux-de-Bouble,louroux-de-bouble,Louroux-de-Bouble,louroux-de-bouble,46.22399,2.98489,
87641068,Bellenaves,bellenaves,Bellenaves,bellenaves,46.199275,3.066583,
87641076,Saint-Bonnet-de-Rochefort,saint-bonnet-de-rochefort,Saint-Bonnet-de-Rochefort,saint-bonnet-de-rochefort,46.148402,3.139445,
87641191,La Ville Gozet,la ville gozet,La,la,46.350055,2.59169,
87641217,Huriel,huriel,Huriel,huriel,46.371341,2.476249,
87641332,Saint-Dié Rue d'Alsace,saint-die rue dalsace,Saint-Dié Rue d'Alsace,saint-die rue dalsace,48.280005,6.955555,
87641357,Vallon-en-Sully,vallon-en-sully,Vallon-en-Sully,vallon-en-sully,46.536481,2.610766,
87641365,Magnette,magnette,Magnette,magnette,46.464146,2.602987,
87641373,Les Trillers,les trillers,Les,les,46.41463,2.599956,
87641415,Commentry,commentry,Commentry,commentry,46.295105,2.739938,
87641423,Volvic,volvic,Volvic,volvic,45.864649,3.003083,
87641449,Durtol - Nohanent,durtol - nohanent,Durtol - Nohanent,durtol - nohanent,45.794792,3.048593,
87642223,Saverne Lycée Verne,saverne lycee verne,Saverne,saverne,48.736039,7.373398,
87642249,Saverne Place des Dragons,saverne place des dragons,Saverne,saverne,48.739602,7.361915,
87642256,Saverne Haut Barr,saverne haut barr,Saverne,saverne,48.73148,7.352343,
87642264,Dossenheim Mairie,dossenheim mairie,Dossenheim,dossenheim,48.805191,7.402476,
87642272,Dossenheim Lotissement,dossenheim lotissement,Dossenheim,dossenheim,48.807528,7.402116,
87642280,Neuwiller Pharmacie,neuwiller pharmacie,Neuwiller,neuwiller,48.823614,7.402853,
87642298,Neuwiller Rue de Bouxwiller,neuwiller rue de bouxwiller,Neuwiller,neuwiller,48.822848,7.407151,
87642306,Bouxwiller Lycée Schattenmann,bouxwiller lycee schattenmann,Bouxwiller,bouxwiller,48.828994,7.476432,
87642314,Bouxwiller Centre,bouxwiller centre,Bouxwiller,bouxwiller,48.827393,7.483024,
87642330,Menchhoffen Abri,menchhoffen abri,Menchhoffen,menchhoffen,48.858842,7.496546,
87642348,Wimmenau D.919 - Rue de la Gare,wimmenau d919 - rue de la gare,Wimmenau D.919 - Rue de la Gare,wimmenau d919 - rue de la gare,48.910025,7.420315,
87642355,Wingen-sur-Moder Mairie,wingen-sur-moder mairie,Wingen-sur-Moder Mairie,wingen-sur-moder mairie,48.923275,7.371182,
87642363,Rosteig Monument aux Morts,rosteig monument aux morts,Rosteig,rosteig,48.93297,7.340953,
87642371,Col de Puberg,col de puberg,Col,col,48.916898,7.318055,
87642389,Frohmuhl Lavoir,frohmuhl lavoir,Frohmuhl,frohmuhl,48.907795,7.280985,
87642801,Bitche Quartier Driant,bitche quartier driant,Bitche,bitche,49.054942,7.456211,
87643403,Cigoland,cigoland,Cigoland,cigoland,48.256268,7.419907,
87643411,Kintzheim Mairie,kintzheim mairie,Kintzheim,kintzheim,48.254552,7.394972,
87643429,Orschwiller Chapelle,orschwiller chapelle,Orschwiller,orschwiller,48.241195,7.384612,
87643437,Saint-Hippolyte Hôtel Munsch,saint-hippolyte hotel munsch,Saint-Hippolyte Hôtel Munsch,saint-hippolyte hotel munsch,48.230526,7.373267,
87643445,Saint-Hippolyte Parc Walter,saint-hippolyte parc walter,Saint-Hippolyte Parc Walter,saint-hippolyte parc walter,48.232167,7.366947,
87643452,Rorschwihr Mairie,rorschwihr mairie,Rorschwihr,rorschwihr,48.217302,7.36257,
87643460,Bergheim Porte haute,bergheim porte haute,Bergheim,bergheim,48.205616,7.357543,
87644104,Courcay Rouvre,courcay rouvre,Courcay,courcay,47.241687,0.872641,
87645002,Aurillac,aurillac,Aurillac,aurillac,44.921041,2.435583,
87645101,Ytrac,ytrac,Ytrac,ytrac,44.910652,2.364402,
87645135,Laroquebrou,laroquebrou,Laroquebrou,laroquebrou,44.964267,2.193081,
87645150,Lacapelle-Viescamp,lacapelle-viescamp,Lacapelle-Viescamp,lacapelle-viescamp,44.920348,2.265482,
87645168,Maurs,maurs,Maurs,maurs,44.706158,2.199653,
87645176,Pers,pers,Pers,pers,44.88703,2.240404,
87645184,Boisset,boisset,Boisset,boisset,44.786038,2.249767,
87645192,Le Rouget,le rouget,Le,le,44.856294,2.235479,
87645440,Vic-sur-Cère,vic-sur-cere,Vic-sur-Cère,vic-sur-cere,44.975877,2.631664,
87645473,Le Lioran,le lioran,Le,le,45.090686,2.753334,
87645481,Murat,murat,Murat,murat,45.109122,2.869594,
87645507,Neussargues,neussargues,Neussargues,neussargues,45.125462,2.979087,
87645705,Bort-les-Orgues,bort-les-orgues,Bort-les-Orgues,bort-les-orgues,45.406435,2.502565,
87651802,Sisteron,sisteron,Sisteron,sisteron,44.194894,5.942402,
87654384,Lichtenberg Église,lichtenberg eglise,Lichtenberg,lichtenberg,48.921195,7.48176,
87654392,Lichtenberg Picardie,lichtenberg picardie,Lichtenberg,lichtenberg,48.925109,7.479277,
