origin_uic,destination_uic,distance_km,duration_minutes,line_code,line_status,origin_name,destination_name,trip_count,source
87722025,87721001,,5,TRAIN,GTFS,Lyon Perrache,Lyon Vaise,169,gtfs_stop_times
87396325,87394296,,12,TRAIN,GTFS,La Ferté-Bernard,Nogent-le-Rotrou,168,gtfs_stop_times
87394296,87396325,,12,TRAIN,GTFS,Nogent-le-Rotrou,La Ferté-Bernard,168,gtfs_stop_times
87141820,87141002,,17,TRAIN,GTFS,Pont-à-Mousson,Nancy,167,gtfs_stop_times
87141002,87141820,,17,TRAIN,GTFS,Nancy,Pont-à-Mousson,167,gtfs_stop_times
87182063,87182014,,28,TRAIN,GTFS,Mulhouse,Colmar,166,gtfs_stop_times
87478404,87471003,,28,TGV,GTFS,Laval,Rennes,166,gtfs_stop_times
87471003,87478404,,28,TGV,GTFS,Rennes,Laval,166,gtfs_stop_times
87182014,87182063,,28,TRAIN,GTFS,Colmar,Mulhouse,166,gtfs_stop_times
87141150,87141002,,21,TRAIN,GTFS,Lunéville,Nancy,163,gtfs_stop_times
87141002,87141150,,21,TRAIN,GTFS,Nancy,Lunéville,163,gtfs_stop_times
87683102,87682302,,9,TRAIN,GTFS,Villeneuve-la-Guyard,Montereau,162,gtfs_stop_times
87682302,87683102,,9,TRAIN,GTFS,Montereau,Villeneuve-la-Guyard,162,gtfs_stop_times
87592006,87592378,,32,TRAIN,GTFS,Limoges Bénédictins,La Souterraine,162,gtfs_stop_times
87592378,87592006,,32,TRAIN,GTFS,La Souterraine,Limoges Bénédictins,162,gtfs_stop_times
87296442,87296616,,8,TRAIN,GTFS,Tergnier,Chauny,161,gtfs_stop_times
87296616,87296442,,8,TRAIN,GTFS,Chauny,Tergnier,161,gtfs_stop_times
87686667,87696005,,123,TRAIN,GTFS,Paris Bercy Bourg. Pays d'Auv.,Nevers,161,gtfs_stop_times
87141820,87192468,,8,TRAIN,GTFS,Pont-à-Mousson,Pagny-sur-Moselle,161,gtfs_stop_times
87696005,87686667,,123,TRAIN,GTFS,Nevers,Paris Bercy Bourg. Pays d'Auv.,161,gtfs_stop_times
87192468,87141820,,8,TRAIN,GTFS,Pagny-sur-Moselle,Pont-à-Mousson,161,gtfs_stop_times
87775007,87763029,,48,TGV,GTFS,Nîmes Centre,Valence TGV Rhône-Alpes Sud,159,gtfs_stop_times
87763029,87775007,,48,TGV,GTFS,Valence TGV Rhône-Alpes Sud,Nîmes Centre,159,gtfs_stop_times
87755215,87755223,,6,TRAIN,GTFS,Saint-Cyr Les Lecques - La Cadière,Bandol,158,gtfs_stop_times
87755215,87751784,,5,TRAIN,GTFS,Saint-Cyr Les Lecques - La Cadière,La Ciotat-Ceyreste,158,gtfs_stop_times
87755223,87755215,,6,TRAIN,GTFS,Bandol,Saint-Cyr Les Lecques - La Cadière,158,gtfs_stop_times
87581595,87581850,,5,TRAIN,GTFS,Cenon,Bassens,158,gtfs_stop_times
87755231,87755223,,6,TRAIN,GTFS,Ollioules - Sanary-sur-Mer,Bandol,158,gtfs_stop_times
87581850,87581595,,5,TRAIN,GTFS,Bassens,Cenon,158,gtfs_stop_times
87755223,87755231,,6,TRAIN,GTFS,Bandol,Ollioules - Sanary-sur-Mer,158,gtfs_stop_times
87751784,87755215,,5,TRAIN,GTFS,La Ciotat-Ceyreste,Saint-Cyr Les Lecques - La Cadière,158,gtfs_stop_times
87584755,87581850,,4,TRAIN,GTFS,La Gorp,Bassens,158,gtfs_stop_times
87581850,87584755,,4,TRAIN,GTFS,Bassens,La Gorp,158,gtfs_stop_times
88140010,87223263,,47,TGV,GTFS,Bruxelles Midi,Lille Europe,154,gtfs_stop_times
87751750,87751776,,8,TRAIN,GTFS,Aubagne,Cassis,154,gtfs_stop_times
87755231,87755264,,4,TRAIN,GTFS,Ollioules - Sanary-sur-Mer,La Seyne - Six Fours,154,gtfs_stop_times
87755264,87755009,,6,TRAIN,GTFS,La Seyne - Six Fours,Toulon,154,gtfs_stop_times
87751776,87751784,,7,TRAIN,GTFS,Cassis,La Ciotat-Ceyreste,154,gtfs_stop_times
87751776,87751750,,8,TRAIN,GTFS,Cassis,Aubagne,154,gtfs_stop_times
87755009,87755264,,6,TRAIN,GTFS,Toulon,La Seyne - Six Fours,154,gtfs_stop_times
87755264,87755231,,4,TRAIN,GTFS,La Seyne - Six Fours,Ollioules - Sanary-sur-Mer,154,gtfs_stop_times
87223263,88140010,,47,TGV,GTFS,Lille Europe,Bruxelles Midi,154,gtfs_stop_times
87751784,87751776,,7,TRAIN,GTFS,La Ciotat-Ceyreste,Cassis,154,gtfs_stop_times
87191007,82006030,,13,TRAIN,GTFS,Thionville,Bettembourg,151,gtfs_stop_times
82006030,87191007,,13,TRAIN,GTFS,Bettembourg,Thionville,151,gtfs_stop_times
85010132,85010140,,3,TRAIN,GTFS,Pont-Céard,Mies,150,gtfs_stop_times
85010215,85010116,,2,TRAIN,GTFS,Genthod-Bellevue,Les Tuileries,150,gtfs_stop_times
85010124,85010223,,3,TRAIN,GTFS,Creux-de-Genthod,Versoix,150,gtfs_stop_times
87318964,87686006,,163,TGV,GTFS,Avignon TGV,Paris Gare de Lyon Hall 1 - 2,150,gtfs_stop_times
85010116,85010215,,2,TRAIN,GTFS,Les Tuileries,Genthod-Bellevue,150,gtfs_stop_times
85010132,85010223,,2,TRAIN,GTFS,Pont-Céard,Versoix,150,gtfs_stop_times
85010215,85010124,,3,TRAIN,GTFS,Genthod-Bellevue,Creux-de-Genthod,150,gtfs_stop_times
85010231,85010157,,2,TRAIN,GTFS,Coppet,Tannay,150,gtfs_stop_times
87686006,87318964,,163,TGV,GTFS,Paris Gare de Lyon Hall 1 - 2,Avignon TGV,150,gtfs_stop_times
85010082,85162834,,3,TRAIN,GTFS,Genève Cornavin,Genève-Sécheron,150,gtfs_stop_times
85010223,85010132,,2,TRAIN,GTFS,Versoix,Pont-Céard,150,gtfs_stop_times
85010157,85010231,,2,TRAIN,GTFS,Tannay,Coppet,150,gtfs_stop_times
85010207,85010116,,3,TRAIN,GTFS,Chambésy,Les Tuileries,150,gtfs_stop_times
85010140,85010157,,2,TRAIN,GTFS,Mies,Tannay,150,gtfs_stop_times
85010223,85010124,,3,TRAIN,GTFS,Versoix,Creux-de-Genthod,150,gtfs_stop_times
85010124,85010215,,3,TRAIN,GTFS,Creux-de-Genthod,Genthod-Bellevue,150,gtfs_stop_times
85162834,85010082,,3,TRAIN,GTFS,Genève-Sécheron,Genève Cornavin,150,gtfs_stop_times
85010207,85162834,,3,TRAIN,GTFS,Chambésy,Genève-Sécheron,150,gtfs_stop_times
85010157,85010140,,2,TRAIN,GTFS,Tannay,Mies,150,gtfs_stop_times
85010116,85010207,,3,TRAIN,GTFS,Les Tuileries,Chambésy,150,gtfs_stop_times
85010140,85010132,,3,TRAIN,GTFS,Mies,Pont-Céard,150,gtfs_stop_times
85162834,85010207,,3,TRAIN,GTFS,Genève-Sécheron,Chambésy,150,gtfs_stop_times
87174003,87174276,,20,TRAIN,GTFS,Châlons-en-Champagne,Vitry-le-François,147,gtfs_stop_times
87212027,87142109,,37,TGV,GTFS,Strasbourg,Lorraine TGV,147,gtfs_stop_times
87174276,87174003,,20,TRAIN,GTFS,Vitry-le-François,Châlons-en-Champagne,147,gtfs_stop_times
87142109,87212027,,37,TGV,GTFS,Lorraine TGV,Strasbourg,147,gtfs_stop_times
87683201,87683219,,5,TRAIN,GTFS,Étigny - Véron,Villeneuve-sur-Yonne,145,gtfs_stop_times
87756494,83045013,,17,IC,GTFS,Menton Garavan,VENTIMIGLIA,145,gtfs_stop_times
87756494,87756486,,4,IC,GTFS,Menton Garavan,Menton,145,gtfs_stop_times
87683201,87683003,,8,TRAIN,GTFS,Étigny - Véron,Sens,145,gtfs_stop_times
87756486,87756494,,4,IC,GTFS,Menton,Menton Garavan,145,gtfs_stop_times
87683003,87683201,,8,TRAIN,GTFS,Sens,Étigny - Véron,145,gtfs_stop_times
87683219,87683201,,5,TRAIN,GTFS,Villeneuve-sur-Yonne,Étigny - Véron,145,gtfs_stop_times
83045013,87756494,,17,IC,GTFS,VENTIMIGLIA,Menton Garavan,145,gtfs_stop_times
87171553,87174003,,17,TRAIN,GTFS,Épernay,Châlons-en-Champagne,144,gtfs_stop_times
87174003,87171553,,17,TRAIN,GTFS,Châlons-en-Champagne,Épernay,144,gtfs_stop_times
87741769,87741777,,11,TGV,GTFS,Aime - La Plagne,Landry,143,gtfs_stop_times
87741777,87741793,,7,TGV,GTFS,Landry,Bourg-Saint-Maurice,143,gtfs_stop_times
87741728,87741769,,19,TGV,GTFS,Moûtiers-Salins-Brides-les-B.,Aime - La Plagne,143,gtfs_stop_times
87741645,87741728,,26,TGV,GTFS,Albertville,Moûtiers-Salins-Brides-les-B.,143,gtfs_stop_times
87276329,87276691,,13,TRAIN,GTFS,Pont-Sainte-Maxence,Compiègne,143,gtfs_stop_times
87741769,87741728,,19,TGV,GTFS,Aime - La Plagne,Moûtiers-Salins-Brides-les-B.,143,gtfs_stop_times
87741728,87741645,,26,TGV,GTFS,Moûtiers-Salins-Brides-les-B.,Albertville,143,gtfs_stop_times
87276691,87276329,,13,TRAIN,GTFS,Compiègne,Pont-Sainte-Maxence,143,gtfs_stop_times
87741777,87741769,,11,TGV,GTFS,Landry,Aime - La Plagne,143,gtfs_stop_times
87741793,87741777,,7,TGV,GTFS,Bourg-Saint-Maurice,Landry,143,gtfs_stop_times
87721332,87721324,,5,TRAIN,GTFS,Villefranche-sur-Saône,Anse,139,gtfs_stop_times
87721324,87721332,,5,TRAIN,GTFS,Anse,Villefranche-sur-Saône,139,gtfs_stop_times
87611392,87611384,,7,TRAIN,GTFS,Venerque - Le Vernet,Auterive,138,gtfs_stop_times
87611400,87618116,,5,TRAIN,GTFS,Portet Saint-Simon,Pins-Justaret,138,gtfs_stop_times
87618116,87611400,,5,TRAIN,GTFS,Pins-Justaret,Portet Saint-Simon,138,gtfs_stop_times
87611384,87611392,,7,TRAIN,GTFS,Auterive,Venerque - Le Vernet,138,gtfs_stop_times
87276212,87313304,,6,TRAIN,GTFS,Liancourt - Rantigny,Clermont de l'Oise,137,gtfs_stop_times
87683573,87683557,,5,TRAIN,GTFS,Auxerre Saint-Gervais,Monéteau - Gurgy,137,gtfs_stop_times
87276006,87276204,,5,TRAIN,GTFS,Creil,Laigneville,137,gtfs_stop_times
87683557,87683532,,9,TRAIN,GTFS,Monéteau - Gurgy,Chemilly - Appoigny,137,gtfs_stop_times
87276212,87276204,,4,TRAIN,GTFS,Liancourt - Rantigny,Laigneville,137,gtfs_stop_times
87683532,87683557,,9,TRAIN,GTFS,Chemilly - Appoigny,Monéteau - Gurgy,137,gtfs_stop_times
87543017,87543009,,7,TRAIN,GTFS,Les Aubrais,Orléans,137,gtfs_stop_times
87276204,87276006,,5,TRAIN,GTFS,Laigneville,Creil,137,gtfs_stop_times
87313304,87276212,,6,TRAIN,GTFS,Clermont de l'Oise,Liancourt - Rantigny,137,gtfs_stop_times
87683557,87683573,,5,TRAIN,GTFS,Monéteau - Gurgy,Auxerre Saint-Gervais,137,gtfs_stop_times
87276204,87276212,,4,TRAIN,GTFS,Laigneville,Liancourt - Rantigny,137,gtfs_stop_times
87683268,87683532,,10,TRAIN,GTFS,Laroche - Migennes,Chemilly - Appoigny,137,gtfs_stop_times
87683532,87683268,,10,TRAIN,GTFS,Chemilly - Appoigny,Laroche - Migennes,137,gtfs_stop_times
87543009,87543017,,7,TRAIN,GTFS,Orléans,Les Aubrais,137,gtfs_stop_times
87276782,87296616,,10,TRAIN,GTFS,Noyon,Chauny,136,gtfs_stop_times
87296616,87276782,,10,TRAIN,GTFS,Chauny,Noyon,136,gtfs_stop_times
87192468,87192039,,13,TRAIN,GTFS,Pagny-sur-Moselle,Metz,135,gtfs_stop_times
87192039,87192468,,13,TRAIN,GTFS,Metz,Pagny-sur-Moselle,135,gtfs_stop_times
87677120,87677005,,13,TGV,GTFS,Saint-Jean-de-Luz - Ciboure,Hendaye,134,gtfs_stop_times
87677005,87677120,,13,TGV,GTFS,Hendaye,Saint-Jean-de-Luz - Ciboure,134,gtfs_stop_times
87673004,87673400,,11,TGV,GTFS,Bayonne,Biarritz,134,gtfs_stop_times
87673202,87673103,,20,TRAIN,GTFS,Dax,Morcenx,134,gtfs_stop_times
87673202,87673004,,33,TGV,GTFS,Dax,Bayonne,134,gtfs_stop_times
87673400,87677120,,16,TGV,GTFS,Biarritz,Saint-Jean-de-Luz - Ciboure,134,gtfs_stop_times
87391003,87571240,,67,TRAIN,GTFS,Paris Montparnasse Hall 1 - 2,Saint-Pierre-des-Corps,134,gtfs_stop_times
87673004,87673202,,33,TGV,GTFS,Bayonne,Dax,134,gtfs_stop_times
87677120,87673400,,16,TGV,GTFS,Saint-Jean-de-Luz - Ciboure,Biarritz,134,gtfs_stop_times
87571240,87391003,,67,TRAIN,GTFS,Saint-Pierre-des-Corps,Paris Montparnasse Hall 1 - 2,134,gtfs_stop_times
87673103,87673202,,20,TRAIN,GTFS,Morcenx,Dax,134,gtfs_stop_times
87673400,87673004,,11,TGV,GTFS,Biarritz,Bayonne,134,gtfs_stop_times
87276782,87276691,,13,TRAIN,GTFS,Noyon,Compiègne,133,gtfs_stop_times
87276691,87276782,,13,TRAIN,GTFS,Compiègne,Noyon,133,gtfs_stop_times
87473207,87473009,,18,TGV,GTFS,Guingamp,Saint-Brieuc,132,gtfs_stop_times
87473009,87473207,,18,TGV,GTFS,Saint-Brieuc,Guingamp,132,gtfs_stop_times
87582551,87673103,,13,TRAIN,GTFS,Labouheyre,Morcenx,131,gtfs_stop_times
87582536,87582551,,10,TRAIN,GTFS,Ychoux,Labouheyre,131,gtfs_stop_times
87584714,87584722,,5,TRAIN,GTFS,Vayres,Saint-Sulpice - Izon,131,gtfs_stop_times
87584714,87584052,,6,TRAIN,GTFS,Vayres,Libourne,131,gtfs_stop_times
87584722,87584714,,5,TRAIN,GTFS,Saint-Sulpice - Izon,Vayres,131,gtfs_stop_times
87582551,87582536,,10,TRAIN,GTFS,Labouheyre,Ychoux,131,gtfs_stop_times
87673103,87582551,,13,TRAIN,GTFS,Morcenx,Labouheyre,131,gtfs_stop_times
87584052,87584714,,6,TRAIN,GTFS,Libourne,Vayres,131,gtfs_stop_times
87300822,87182063,,26,TRAIN,GTFS,Belfort - Montbéliard TGV,Mulhouse,129,gtfs_stop_times
87773002,87781005,,40,TRAIN,GTFS,Montpellier Saint-Roch,Béziers,129,gtfs_stop_times
87741181,87741009,,11,TRAIN,GTFS,Montmélian,Chambéry - Challes-les-Eaux,129,gtfs_stop_times
87300863,87300822,,23,TRAIN,GTFS,Besançon Franche-Comté TGV,Belfort - Montbéliard TGV,129,gtfs_stop_times
87300822,87300863,,23,TRAIN,GTFS,Belfort - Montbéliard TGV,Besançon Franche-Comté TGV,129,gtfs_stop_times
87317065,87317057,,8,TRAIN,GTFS,Étaples - Le Touquet,Rang-du-Fliers - Verton - Berck,129,gtfs_stop_times
87171512,87171553,,15,TRAIN,GTFS,Dormans,Épernay,129,gtfs_stop_times
87741009,87741181,,11,TRAIN,GTFS,Chambéry - Challes-les-Eaux,Montmélian,129,gtfs_stop_times
87171553,87171512,,15,TRAIN,GTFS,Épernay,Dormans,129,gtfs_stop_times
87317057,87317065,,8,TRAIN,GTFS,Rang-du-Fliers - Verton - Berck,Étaples - Le Touquet,129,gtfs_stop_times
87781005,87773002,,40,TRAIN,GTFS,Béziers,Montpellier Saint-Roch,129,gtfs_stop_times
87182063,87300822,,26,TRAIN,GTFS,Mulhouse,Belfort - Montbéliard TGV,129,gtfs_stop_times
87396002,87478404,,32,TGV,GTFS,Le Mans,Laval,128,gtfs_stop_times
87478404,87396002,,32,TGV,GTFS,Laval,Le Mans,128,gtfs_stop_times
87313882,87342014,,25,TGV,GTFS,TGV Haute Picardie,Arras,127,gtfs_stop_times
87342014,87313882,,25,TGV,GTFS,Arras,TGV Haute Picardie,127,gtfs_stop_times
87116582,87171512,,15,TRAIN,GTFS,Château-Thierry,Dormans,126,gtfs_stop_times
87191007,87191163,,9,TRAIN,GTFS,Thionville,Hettange-Grande,126,gtfs_stop_times
82006030,87191163,,9,TRAIN,GTFS,Bettembourg,Hettange-Grande,126,gtfs_stop_times
87116582,87113001,,54,TRAIN,GTFS,Château-Thierry,Paris Est,126,gtfs_stop_times
87191163,87191007,,9,TRAIN,GTFS,Hettange-Grande,Thionville,126,gtfs_stop_times
87113001,87116582,,54,TRAIN,GTFS,Paris Est,Château-Thierry,126,gtfs_stop_times
87191163,82006030,,9,TRAIN,GTFS,Hettange-Grande,Bettembourg,126,gtfs_stop_times
87171512,87116582,,15,TRAIN,GTFS,Dormans,Château-Thierry,126,gtfs_stop_times
87582536,87582478,,18,TRAIN,GTFS,Ychoux,Biganos Facture,125,gtfs_stop_times
87147322,87171926,,27,TGV,GTFS,Meuse TGV,Champagne-Ardenne TGV,125,gtfs_stop_times
87574319,87574004,,9,TRAIN,GTFS,Onzain - Chaumont-sur-Loire,Blois - Chambord,125,gtfs_stop_times
87171926,87147322,,27,TGV,GTFS,Champagne-Ardenne TGV,Meuse TGV,125,gtfs_stop_times
87574004,87574319,,9,TRAIN,GTFS,Blois - Chambord,Onzain - Chaumont-sur-Loire,125,gtfs_stop_times
87582478,87582536,,18,TRAIN,GTFS,Biganos Facture,Ychoux,125,gtfs_stop_times
87391003,87571216,,46,TGV,GTFS,Paris Montparnasse Hall 1 - 2,Vendôme - Villiers-sur-Loir,124,gtfs_stop_times
87571216,87391003,,46,TGV,GTFS,Vendôme - Villiers-sur-Loir,Paris Montparnasse Hall 1 - 2,124,gtfs_stop_times
87571240,87571216,,28,TGV,GTFS,Saint-Pierre-des-Corps,Vendôme - Villiers-sur-Loir,123,gtfs_stop_times
87296004,87296442,,14,TRAIN,GTFS,Saint-Quentin,Tergnier,123,gtfs_stop_times
87313247,87313270,,10,TRAIN,GTFS,Breteuil-Embranchement,Saint-Just-en-Chaussée,123,gtfs_stop_times
87401323,87757732,,7,IC,GTFS,Mouans-Sartoux,Ranguin,123,gtfs_stop_times
87757724,87401323,,7,IC,GTFS,Grasse,Mouans-Sartoux,123,gtfs_stop_times
87757732,87757740,,3,IC,GTFS,Ranguin,La Frayère,123,gtfs_stop_times
87757740,87757757,,3,IC,GTFS,La Frayère,Le Bosquet,123,gtfs_stop_times
87757625,87757757,,10,IC,GTFS,Cannes,Le Bosquet,123,gtfs_stop_times
87296442,87296004,,14,TRAIN,GTFS,Tergnier,Saint-Quentin,123,gtfs_stop_times
87757732,87401323,,7,IC,GTFS,Ranguin,Mouans-Sartoux,123,gtfs_stop_times
87313270,87313247,,10,TRAIN,GTFS,Saint-Just-en-Chaussée,Breteuil-Embranchement,123,gtfs_stop_times
87276006,87276329,,10,TRAIN,GTFS,Creil,Pont-Sainte-Maxence,123,gtfs_stop_times
87185009,87185249,,17,TRAIN,GTFS,Vesoul,Lure,123,gtfs_stop_times
87185249,87185009,,17,TRAIN,GTFS,Lure,Vesoul,123,gtfs_stop_times
87276329,87276006,,10,TRAIN,GTFS,Pont-Sainte-Maxence,Creil,123,gtfs_stop_times
87757757,87757625,,10,IC,GTFS,Le Bosquet,Cannes,123,gtfs_stop_times
87571216,87571240,,28,TGV,GTFS,Vendôme - Villiers-sur-Loir,Saint-Pierre-des-Corps,123,gtfs_stop_times
87757740,87757732,,3,IC,GTFS,La Frayère,Ranguin,123,gtfs_stop_times
87401323,87757724,,7,IC,GTFS,Mouans-Sartoux,Grasse,123,gtfs_stop_times
87757757,87757740,,3,IC,GTFS,Le Bosquet,La Frayère,123,gtfs_stop_times
87391003,87575001,,85,TRAIN,GTFS,Paris Montparnasse Hall 1 - 2,Poitiers,122,gtfs_stop_times
87343004,87343103,,10,TRAIN,GTFS,Valenciennes,Saint-Amand-les-Eaux,122,gtfs_stop_times
87471003,87396002,,45,TGV,GTFS,Rennes,Le Mans,122,gtfs_stop_times
87611392,87618116,,5,TRAIN,GTFS,Venerque - Le Vernet,Pins-Justaret,122,gtfs_stop_times
87271007,87276691,,43,TRAIN,GTFS,Paris Gare du Nord,Compiègne,122,gtfs_stop_times
87343103,87343004,,10,TRAIN,GTFS,Saint-Amand-les-Eaux,Valenciennes,122,gtfs_stop_times
87581595,87584755,,9,TRAIN,GTFS,Cenon,La Gorp,122,gtfs_stop_times
87393702,87391003,,12,TGV,GTFS,Massy TGV,Paris Montparnasse Hall 1 - 2,122,gtfs_stop_times
87721282,87721266,,4,TRAIN,GTFS,Saint-Germain-au-Mont-d'Or,Albigny - Neuville,122,gtfs_stop_times
87396002,87471003,,45,TGV,GTFS,Le Mans,Rennes,122,gtfs_stop_times
87391003,87393702,,12,TGV,GTFS,Paris Montparnasse Hall 1 - 2,Massy TGV,122,gtfs_stop_times
87584755,87581595,,9,TRAIN,GTFS,La Gorp,Cenon,122,gtfs_stop_times
87575001,87391003,,85,TRAIN,GTFS,Poitiers,Paris Montparnasse Hall 1 - 2,122,gtfs_stop_times
87276691,87271007,,43,TRAIN,GTFS,Compiègne,Paris Gare du Nord,122,gtfs_stop_times
87618116,87611392,,5,TRAIN,GTFS,Pins-Justaret,Venerque - Le Vernet,122,gtfs_stop_times
87721266,87721282,,4,TRAIN,GTFS,Albigny - Neuville,Saint-Germain-au-Mont-d'Or,122,gtfs_stop_times
87271734,87271593,,11,TRAIN,GTFS,Villers-Cotterêts,Crépy-en-Valois,119,gtfs_stop_times
87574343,87574319,,10,TRAIN,GTFS,Amboise,Onzain - Chaumont-sur-Loire,119,gtfs_stop_times
87611343,87611327,,8,TRAIN,GTFS,Pamiers,Varilhes,119,gtfs_stop_times
87756304,87756320,,5,IC,GTFS,Villeneuve-Loubet-Plage,Cagnes-sur-Mer,119,gtfs_stop_times
87757641,87757666,,4,IC,GTFS,Golfe Juan Vallauris,Juan les Pins,119,gtfs_stop_times
87296566,87271817,,12,TRAIN,GTFS,Anizy - Pinon,Soissons,119,gtfs_stop_times
87271593,87271734,,11,TRAIN,GTFS,Crépy-en-Valois,Villers-Cotterêts,119,gtfs_stop_times
87611327,87611343,,8,TRAIN,GTFS,Varilhes,Pamiers,119,gtfs_stop_times
87756320,87756304,,5,IC,GTFS,Cagnes-sur-Mer,Villeneuve-Loubet-Plage,119,gtfs_stop_times
87757641,87757625,,7,IC,GTFS,Golfe Juan Vallauris,Cannes,119,gtfs_stop_times
87296012,87296566,,12,TRAIN,GTFS,Laon,Anizy - Pinon,119,gtfs_stop_times
87757625,87757641,,7,IC,GTFS,Cannes,Golfe Juan Vallauris,119,gtfs_stop_times
87271817,87296566,,12,TRAIN,GTFS,Soissons,Anizy - Pinon,119,gtfs_stop_times
87757666,87757641,,4,IC,GTFS,Juan les Pins,Golfe Juan Vallauris,119,gtfs_stop_times
87296566,87296012,,12,TRAIN,GTFS,Anizy - Pinon,Laon,119,gtfs_stop_times
87574319,87574343,,10,TRAIN,GTFS,Onzain - Chaumont-sur-Loire,Amboise,119,gtfs_stop_times
87212225,87212134,,15,TRAIN,GTFS,Saverne,Brumath,118,gtfs_stop_times
87212134,87212027,,11,TRAIN,GTFS,Brumath,Strasbourg,118,gtfs_stop_times
87271494,87171926,,46,TGV,GTFS,Aéroport Charles de Gaulle 2 TGV,Champagne-Ardenne TGV,118,gtfs_stop_times
87757674,87757690,,5,IC,GTFS,Antibes,Biot,118,gtfs_stop_times
87214528,87212027,,8,TRAIN,GTFS,Entzheim Aéroport,Strasbourg,118,gtfs_stop_times
87723197,87318964,,74,TGV,GTFS,Lyon Part Dieu,Avignon TGV,118,gtfs_stop_times
87171926,87271494,,46,TGV,GTFS,Champagne-Ardenne TGV,Aéroport Charles de Gaulle 2 TGV,118,gtfs_stop_times
87757690,87757674,,5,IC,GTFS,Biot,Antibes,118,gtfs_stop_times
87212027,87214528,,8,TRAIN,GTFS,Strasbourg,Entzheim Aéroport,118,gtfs_stop_times
87212027,87212134,,11,TRAIN,GTFS,Strasbourg,Brumath,118,gtfs_stop_times
87318964,87723197,,74,TGV,GTFS,Avignon TGV,Lyon Part Dieu,118,gtfs_stop_times
87212134,87212225,,15,TRAIN,GTFS,Brumath,Saverne,118,gtfs_stop_times
87756346,87756338,,4,IC,GTFS,Saint-Laurent-du-Var,Cros de Cagnes,117,gtfs_stop_times
87576009,87597005,,32,TRAIN,GTFS,Vierzon,Châteauroux,117,gtfs_stop_times
87613141,87594333,,16,TRAIN,GTFS,Gourdon,Souillac,117,gtfs_stop_times
87756338,87756320,,3,IC,GTFS,Cros de Cagnes,Cagnes-sur-Mer,117,gtfs_stop_times
87594333,87613141,,16,TRAIN,GTFS,Souillac,Gourdon,117,gtfs_stop_times
87756338,87756346,,4,IC,GTFS,Cros de Cagnes,Saint-Laurent-du-Var,117,gtfs_stop_times
87756320,87756338,,3,IC,GTFS,Cagnes-sur-Mer,Cros de Cagnes,117,gtfs_stop_times
87597005,87576009,,32,TRAIN,GTFS,Châteauroux,Vierzon,117,gtfs_stop_times
87185009,87142125,,38,TRAIN,GTFS,Vesoul,Culmont - Chalindrey,117,gtfs_stop_times
87142125,87185009,,38,TRAIN,GTFS,Culmont - Chalindrey,Vesoul,117,gtfs_stop_times
87671339,87671008,,15,TRAIN,GTFS,Lourdes,Tarbes,116,gtfs_stop_times
87214528,87214577,,9,TRAIN,GTFS,Entzheim Aéroport,Molsheim,116,gtfs_stop_times
87671008,87671339,,15,TRAIN,GTFS,Tarbes,Lourdes,116,gtfs_stop_times
87214577,87214528,,9,TRAIN,GTFS,Molsheim,Entzheim Aéroport,116,gtfs_stop_times
87300863,87713040,,30,TRAIN,GTFS,Besançon Franche-Comté TGV,Dijon,115,gtfs_stop_times
87313270,87313049,,24,TRAIN,GTFS,Saint-Just-en-Chaussée,Longueau,115,gtfs_stop_times
87313304,87276006,,10,TRAIN,GTFS,Clermont de l'Oise,Creil,115,gtfs_stop_times
87276006,87313304,,10,TRAIN,GTFS,Creil,Clermont de l'Oise,115,gtfs_stop_times
87713040,87300863,,30,TRAIN,GTFS,Dijon,Besançon Franche-Comté TGV,115,gtfs_stop_times
87313049,87313270,,24,TRAIN,GTFS,Longueau,Saint-Just-en-Chaussée,115,gtfs_stop_times
87741645,87741009,,45,TGV,GTFS,Albertville,Chambéry - Challes-les-Eaux,114,gtfs_stop_times
87313221,87313049,,10,TRAIN,GTFS,Ailly-sur-Noye,Longueau,114,gtfs_stop_times
87313221,87313247,,10,TRAIN,GTFS,Ailly-sur-Noye,Breteuil-Embranchement,114,gtfs_stop_times
87313049,87313221,,10,TRAIN,GTFS,Longueau,Ailly-sur-Noye,114,gtfs_stop_times
87741009,87741645,,45,TGV,GTFS,Chambéry - Challes-les-Eaux,Albertville,114,gtfs_stop_times
87313247,87313221,,10,TRAIN,GTFS,Breteuil-Embranchement,Ailly-sur-Noye,114,gtfs_stop_times
87184002,87185249,,20,TRAIN,GTFS,Belfort-Ville,Lure,113,gtfs_stop_times
87286005,87345009,,21,TRAIN,GTFS,Lille Flandres,Douai,113,gtfs_stop_times
87345009,87286005,,21,TRAIN,GTFS,Douai,Lille Flandres,113,gtfs_stop_times
87185249,87184002,,20,TRAIN,GTFS,Lure,Belfort-Ville,113,gtfs_stop_times
87182550,87182568,,2,TRAIN,GTFS,Vieux-Thann,Thann,112,gtfs_stop_times
87782607,87734004,,4,TRAIN,GTFS,Clermont la Pardieu,Clermont-Ferrand,112,gtfs_stop_times
87734004,87782607,,4,TRAIN,GTFS,Clermont-Ferrand,Clermont la Pardieu,112,gtfs_stop_times
87182568,87182550,,2,TRAIN,GTFS,Thann,Vieux-Thann,112,gtfs_stop_times
87317065,87317586,,18,TRAIN,GTFS,Étaples - Le Touquet,Boulogne sur Mer,112,gtfs_stop_times
